capture_cost,penalty_services,penalty_biomass,CAPEX,aCAPEX,fixed_OPEX,energy_OPEX,other_OPEX,nominal,gross,captured,net,Name
110.92824830162446,252.95268686931763,0.0,257017.12575655314,20676.363541030278,7501.821369129726,5147.015092088267,0.0,338.4624512617697,338.4624512617697,300.42122283977545,38.04122842199422,Renova 
147.9247596536231,367.95237631098655,0.0,233533.47858733564,26756.57377428342,7927.125139143221,8030.0781617508155,0.0,317.312645026477,317.312645026477,288.7533985195917,28.5592465068853,Renova 
90.60662719221979,359.8985297490629,0.0,244211.67075251526,24361.64615870633,7202.826472418448,467.0357658473402,0.0,388.4880829349863,388.4880829349863,353.5227983822645,34.96528455272181,Renova 
76.26431962222571,302.82970244724515,0.0,185880.77173256504,15689.133990417342,3735.4644233225963,5037.137207978144,0.0,352.47323359939696,352.47323359939696,320.74941129598955,31.723822303407417,Renova 
78.0799107120724,338.63795283367716,0.0,281782.5709644301,19201.79219475844,5065.457351284957,965.813058401376,0.0,355.13291979116997,355.13291979116997,323.16971643953656,31.96320335163341,Renova 
102.96801628345904,251.74969173838574,0.0,212306.61598625017,26455.296210630102,6504.256204618893,-951.9524799964577,0.0,341.5946332943802,341.5946332943802,310.84992302016695,30.74471027421322,Renova 
122.10427037324324,322.783686912118,0.0,230183.18915044348,25902.982169430543,8184.577773436754,7385.793440146558,0.0,373.24893241030867,373.24893241030867,339.6552246390715,33.59370777123718,Renova 
67.79567188449207,227.80688034351903,0.0,205377.9342403469,21380.157419048643,7965.37112963517,-4291.141788800151,0.0,406.10850320145215,406.10850320145215,369.5573192720984,36.551183929353726,Renova 
85.70425845694518,347.6055453215921,0.0,159661.486071751,18056.70930136001,3940.1178974368845,931.731093611747,0.0,293.99139645544994,293.99139645544994,267.53114378706334,26.4602526683866,Renova 
97.01591365137119,242.57147226743604,0.0,211668.48060012842,18722.704400536604,8526.511142687736,43.04226758721471,0.0,309.1411099591078,309.1411099591078,281.3173301535548,27.823779805552988,Renova 
107.25379769490398,317.54426079756513,0.0,226754.42276088492,25162.258945796933,6898.432050997561,8845.587277267978,0.0,419.11920764689046,419.11920764689046,381.39701486771764,37.722192779172815,Renova 
108.58187386021625,288.6347843126626,0.0,258247.7244309865,26930.007285771553,6914.371742005091,6668.669397124827,0.0,410.01322552372335,410.01322552372335,373.11060294516807,36.90262257855528,Renova 
90.16641983472375,322.5652116208634,0.0,271401.73263398727,21096.773932970667,6002.628719820547,174.53196887221188,0.0,332.4017060324107,332.4017060324107,302.48439132502887,29.91731470738182,Renova 
144.05761206694143,404.82950898909314,0.0,275171.4793768418,28695.807683143634,4943.39170482403,4128.326939091012,0.0,288.09956591131964,288.09956591131964,262.1695985735809,25.92996733773873,Renova 
90.17041763128543,306.2200538607809,0.0,253549.55949460692,20845.159252535246,5725.137834318858,-2084.9639914064405,0.0,298.4023301842275,298.4023301842275,271.5450780717274,26.857252112500078,Renova 
133.711165105955,258.9654150179367,0.0,266463.76690991543,22057.160665995172,5388.789461426971,7738.451157554336,0.0,289.1630300882541,289.1630300882541,263.13734725963803,26.025682828616084,Renova 
125.87694714990985,304.92337389386336,0.0,223384.41309643578,23276.462787156393,6731.634409125119,5191.084874468505,0.0,307.2887388719702,307.2887388719702,279.6316789350672,27.65705993690301,Renova 
130.62727956024278,269.408704752237,0.0,292033.56242018566,30586.698099270092,8298.528831488657,4129.37571023494,0.0,361.8614406086425,361.8614406086425,329.2926468789866,32.56879372965591,Renova 
102.9303785466936,361.5481848275206,0.0,236838.5291909345,26548.73431539274,7790.484562711421,1057.4821848399042,0.0,377.9022632846621,377.9022632846621,343.8897394794542,34.012523805207934,Renova 
110.89212246101182,299.86735948778175,0.0,269713.67902527587,20907.900827457528,5875.526073664641,10007.732532546283,0.0,364.5885734229962,364.5885734229962,331.77432821347367,32.81424520952254,Renova 
87.63889853600989,322.13042739211687,0.0,264481.11865684495,22346.2997210423,6988.415972927667,246.88359420727193,0.0,370.92406791438583,370.92406791438583,337.53960606913006,33.38446184525577,Renova 
73.81273498725177,315.27680748640324,0.0,179354.61528759854,16555.41431485795,3154.0192158329537,3474.608652679436,0.0,345.1581524055825,345.1581524055825,314.0927129630743,31.065439442508193,Renova 
99.8016036392432,409.52098379087835,0.0,204159.2589399786,17070.57786603706,5024.076313836587,6504.892676492899,0.0,314.9067045747779,314.9067045747779,286.56400111311297,28.34270346166494,Renova 
110.80405018436171,259.1405224800357,0.0,246659.15136722464,22902.66242446996,4726.297434628337,12424.26838203752,0.0,397.2301140315146,397.2301140315146,361.4780161419471,35.752097889567494,Renova 
117.25838249674402,322.7090327914838,0.0,217389.14205943802,17591.968049179497,5346.011716888813,7079.052326083713,0.0,281.30932282859095,281.30932282859095,255.9905010883595,25.318821740231442,Renova 
72.24043566462856,306.0361899944074,0.0,256695.8843459453,20032.551335959408,5341.187243700864,-249.01358640283345,0.0,382.1916858224546,382.1916858224546,347.7930990047916,34.39858681766299,Renova 
126.02228864828889,249.881135692448,0.0,244327.97415024557,19594.609086519442,9949.109092179378,7777.793421038717,0.0,325.4409040428831,325.4409040428831,296.1500858304265,29.2908182124566,Renova 
98.3598474241912,393.59869392848884,0.0,210317.0292119147,24021.635427219924,7042.174147855774,5208.000832868099,0.0,405.23939767919103,405.23939767919103,368.76643628284944,36.47296139634159,Renova 
90.12713378186608,267.0853526925782,0.0,198095.7078255378,17128.024703560393,5528.898490418373,9718.71734897931,0.0,394.7508597167045,394.7508597167045,359.2219033761415,35.52895634056301,Renova 
105.78506820725394,345.97100722846005,0.0,241923.97198261574,23213.475589590184,5607.837194073591,2874.0673616571275,0.0,329.25461377811115,329.25461377811115,299.6205483672172,29.634065410893925,Renova 
110.33138816077194,259.05420791648834,0.0,261743.80538019267,21056.61270128632,7501.821369129726,5423.594680877253,0.0,338.4624512617697,338.4624512617697,307.9996483120071,30.46280294976259,Renova 
139.7760293212046,975.3131634552541,0.0,167415.6907651013,19181.276740387537,7927.125139143221,13970.170604737006,0.0,317.312645026477,317.312645026477,293.88853499243004,23.424110034046976,Renova 
131.65974530226413,970.4308398056321,0.0,172833.27396570187,17241.203304612394,7202.826472418448,22928.434446387106,0.0,388.4880829349863,388.4880829349863,359.80978175721333,28.678301177772994,Renova 
103.67751578591361,903.563291505979,0.0,122127.17616197256,10308.05721762994,3735.4644233225963,19802.372363213264,0.0,352.47323359939696,352.47323359939696,326.4535588801632,26.019674719233763,Renova 
155.8956179427328,883.0361601566286,0.0,199980.8033153336,13627.492342976117,5065.457351284957,32583.75466176609,0.0,355.13291979116997,355.13291979116997,328.9169062780412,26.216013513128757,Renova 
177.12844180917705,946.3799335900369,0.0,148399.27233903747,18491.871715507266,6504.256204618893,31043.417777176364,0.0,341.5946332943802,341.5946332943802,316.3780199550037,25.216613339376465,Renova 
125.37801646714559,943.935236581805,0.0,155381.3421983817,17485.378281887934,8184.577773436754,17672.671279484974,0.0,373.24893241030867,373.24893241030867,345.69558967434523,27.55334273596344,Renova 
146.1600063594958,832.257834979365,0.0,146431.01952605663,15243.69334066386,7965.37112963517,31766.019440094835,0.0,406.10850320145215,406.10850320145215,376.1294575697876,29.979045631664576,Renova 
143.7484338047538,933.5512918838995,0.0,96564.01341395991,10920.782225495044,3940.1178974368845,24280.198143946873,0.0,293.99139645544994,293.99139645544994,272.28886764806197,21.702528807387978,Renova 
185.17163377199483,860.4150321114587,0.0,145676.18683492055,12885.49044512726,8526.511142687736,31606.38225301754,0.0,309.1411099591078,309.1411099591078,286.3202249763321,22.82088498277568,Renova 
125.87267309833865,897.5715109334906,0.0,150775.4870370612,16731.10407864389,6898.432050997561,25231.6813713257,0.0,419.11920764689046,419.11920764689046,388.17970809910486,30.9394995477856,Renova 
168.67787536198162,947.9733388114931,0.0,169267.2861469573,17651.149721547717,6914.371742005091,39489.21555318422,0.0,410.01322552372335,410.01322552372335,379.74593217560977,30.267293348113583,Renova 
122.46006205522762,973.8834413612517,0.0,192711.18000787616,14979.949315449036,6002.628719820547,16718.43187853492,0.0,332.4017060324107,332.4017060324107,307.8637172076715,24.53798882473916,Renova 
164.16207951926907,957.1742077100444,0.0,174602.86952357387,18208.17468481861,4943.39170482403,20652.125297896586,0.0,288.09956591131964,288.09956591131964,266.8319737165465,21.267592194773158,Renova 
172.9273374868024,880.8007539697286,0.0,179473.92283536875,14755.15284127346,5725.137834318858,27312.36128478953,0.0,298.4023301842275,298.4023301842275,276.3741849898621,22.02814519436538,Renova 
137.13805207492797,900.8715691425725,0.0,188411.9288018938,15596.23746660609,5388.789461426971,15742.865530240715,0.0,289.1630300882541,289.1630300882541,267.81693266436946,21.346097423884657,Renova 
178.94827422317044,816.0154301685137,0.0,148687.7845565238,15493.138649027229,6731.634409125119,28704.72831284582,0.0,307.2887388719702,307.2887388719702,284.60459645161393,22.684142420356295,Renova 
213.0804040328582,947.2161029924744,0.0,201391.00155242096,21093.074759436477,8298.528831488657,42022.02230683583,0.0,361.8614406086425,361.8614406086425,335.14872576808415,26.712714840558363,Renova 
167.10894856466913,941.4646657159119,0.0,166963.55696544374,18716.005074727414,7790.484562711421,31982.54647562896,0.0,377.9022632846621,377.9022632846621,350.00541033524155,27.896852949420577,Renova 
108.22903264713258,881.8946800746323,0.0,182663.46902879822,14159.866526071042,5875.526073664641,16510.796307064666,0.0,364.5885734229962,364.5885734229962,337.67454085961106,26.91403256338515,Renova 
131.46612717259512,951.3511917163112,0.0,184194.488225877,15562.794280978127,6988.415972927667,22612.9716705552,0.0,370.92406791438583,370.92406791438583,343.5423473391535,27.38172057523235,Renova 
80.73283321273256,951.9257649575405,0.0,111196.5204127219,10264.048476540429,3154.0192158329537,12390.481639939297,0.0,345.1581524055825,345.1581524055825,319.67847906819594,25.479673337386544,Renova 
148.9842170205341,944.4330471757307,0.0,135771.0010230257,11352.36019638346,5024.076313836587,27076.330283802163,0.0,314.9067045747779,314.9067045747779,291.6602017516609,23.246502823116998,Renova 
99.19390641013776,944.2506372575116,0.0,164740.302339316,15296.377658274136,4726.297434628337,16471.40521931614,0.0,397.2301140315146,397.2301140315146,367.9064736227473,29.32364040876729,Renova 
122.71016064487438,1001.9124957382494,0.0,138038.1443753974,11170.579185394918,5346.011716888813,15454.681048928074,0.0,281.30932282859095,281.30932282859095,260.5429883164875,20.76633451210347,Renova 
124.10871389771216,946.1876782393937,0.0,178109.8333179164,13899.694529468185,5341.187243700864,24690.895698318698,0.0,382.1916858224546,382.1916858224546,353.97818647686097,28.21349934559362,Renova 
118.4278824520314,937.2325394870483,0.0,174284.89584845622,13977.295951118671,9949.109092179378,11769.744006341945,0.0,325.4409040428831,325.4409040428831,301.4167636080003,24.02414043488284,Renova 
152.77580536275812,957.24806831578,0.0,150613.9166212075,17202.566092234352,7042.174147855774,33095.763996403715,0.0,405.23939767919103,405.23939767919103,375.3245096652695,29.91488801392154,Renova 
131.61175809707018,895.5405150425141,0.0,129856.14897885923,11227.801712785957,5528.898490418373,31361.90607317336,0.0,394.7508597167045,394.7508597167045,365.6102385691698,29.140621147534716,Renova 
140.07124459707393,849.8799937158262,0.0,163731.2035994737,15710.598114203087,5607.837194073591,21396.142844651975,0.0,329.25461377811115,329.25461377811115,304.9489442019347,24.305669576176456,Renova 
189.95674726684254,913.4889984970794,0.0,181657.50360210458,14613.876695480729,7501.821369129726,37431.3839297996,0.0,338.4624512617697,338.4624512617697,313.4770564941347,24.985394767635,Renova 
149.81297628378277,851.4012277968998,0.0,167484.01426333585,19189.104751737723,7927.125139143221,10582.68891452404,0.0,317.312645026477,317.312645026477,251.6398762013373,65.67276882513971,Renova 
138.25793040795338,906.7962345178807,0.0,172798.54588350424,17237.738960555198,7202.826472418448,18154.553613757806,0.0,388.4880829349863,388.4880829349863,308.0844543314612,80.40362860352514,Renova 
101.7259283911396,771.4575434634146,0.0,122192.83853032463,10313.599403008242,3735.4644233225963,14385.717221695959,0.0,352.47323359939696,352.47323359939696,279.52343613610594,72.94979746329102,Renova 
150.05411363904543,763.3376339464467,0.0,200019.36809573037,13630.120301464396,5065.457351284957,23564.561373881228,0.0,355.13291979116997,355.13291979116997,281.6326590571664,73.50026073400358,Renova 
187.1995424991904,919.9717399141533,0.0,148316.8417987628,18481.600135652636,6504.256204618893,25725.812837881684,0.0,341.5946332943802,341.5946332943802,270.89633073420856,70.69830256017161,Renova 
133.47339285714912,860.2521777897767,0.0,155368.03716890744,17483.881039876007,8184.577773436754,13839.569658131413,0.0,373.24893241030867,373.24893241030867,295.99928214702635,77.24965026328232,Renova 
140.4412397721349,703.2018774021737,0.0,146458.2177662523,15246.52471911284,7965.37112963517,22018.336756284796,0.0,406.10850320145215,406.10850320145215,322.05805558551464,84.05044761593751,Renova 
141.89599881404754,831.8137461656645,0.0,96574.7636750604,10921.998012372525,3940.1178974368845,18220.272338764145,0.0,293.99139645544994,293.99139645544994,233.14532139787465,60.84607505757529,Renova 
179.51744807011374,736.0351095595942,0.0,145705.00876802346,12888.039830525633,8526.511142687736,22595.86885359025,0.0,309.1411099591078,309.1411099591078,245.15956693866642,63.981543020441364,Renova 
129.56235044910395,807.335821706127,0.0,150761.54791265473,16729.557295769613,6898.432050997561,19435.425557024955,0.0,419.11920764689046,419.11920764689046,332.37599313782715,86.7432145090633,Renova 
166.52764063978967,836.2788025818019,0.0,169305.2260124793,17655.106081113634,6914.371742005091,29577.75640606285,0.0,410.01322552372335,410.01322552372335,325.1546351173355,84.85859040638786,Renova 
131.61786294494757,938.5077121428604,0.0,192622.00330043322,14973.01737430499,6002.628719820547,13719.615209711976,0.0,332.4017060324107,332.4017060324107,263.60602221865327,68.79568381375742,Renova 
175.26403939978903,918.3154440915843,0.0,174485.66474167048,18195.952175826536,4943.39170482403,16903.738850165428,0.0,288.09956591131964,288.09956591131964,228.47289648206177,59.62666942925787,Renova 
169.26948079955872,760.0664103440369,0.0,179499.55843449372,14757.260429814964,5725.137834318858,19574.09771645856,0.0,298.4023301842275,298.4023301842275,236.6433440415965,61.75898614263099,Renova 
145.3301291780286,816.1923983364053,0.0,188388.5336420773,15594.300877609905,5388.789461426971,12343.471388422266,0.0,289.1630300882541,289.1630300882541,229.3162602686074,59.84676981964671,Renova 
175.5990564515816,693.7800771788756,0.0,148701.1361728928,15494.52987591389,6731.634409125119,20565.670356276565,0.0,307.2887388719702,307.2887388719702,243.690572751538,63.59816612043221,Renova 
218.0987498021063,880.032256982771,0.0,201317.7696745817,21085.40467754538,8298.528831488657,33203.561178220094,0.0,361.8614406086425,361.8614406086425,286.9686082292696,74.89283237937292,Renova 
169.65421438948857,850.387831038841,0.0,166958.18842709245,18715.403281181247,7790.484562711421,24337.704623062327,0.0,377.9022632846621,377.9022632846621,299.6895340909678,78.21272919369432,Renova 
112.54480576589243,764.2747015476951,0.0,182701.40067749488,14162.806944784834,5875.526073664641,12501.895079766102,0.0,364.5885734229962,364.5885734229962,289.1313186492445,75.45725477375169,Renova 
140.73712482276946,929.8353762861886,0.0,184071.66220187902,15552.41657553079,6988.415972927667,18857.77864825242,0.0,370.92406791438583,370.92406791438583,294.1555843836104,76.76848353077543,Renova 
82.30808957660723,819.8869458894605,0.0,111292.00360121593,10272.862098331469,3154.0192158329537,9102.680277274794,0.0,345.1581524055825,345.1581524055825,273.72232434662584,71.43582805895664,Renova 
147.87523714381174,844.5438394868952,0.0,135782.0303279093,11353.282400983937,5024.076313836587,20551.802618560567,0.0,314.9067045747779,314.9067045747779,249.73188240751028,65.17482216726762,Renova 
104.69827054310862,842.6591145540963,0.0,164758.81898607494,15298.09695596734,4726.297434628337,12957.3602409107,0.0,397.2301140315146,397.2301140315146,315.01718662990163,82.21292740161294,Renova 
126.68508538680688,879.9127927127695,0.0,138130.07482196568,11178.018551793144,5346.011716888813,11737.891987109042,0.0,281.30932282859095,281.30932282859095,223.08799942391818,58.22132340467277,Renova 
130.95100610241283,919.4696126951046,0.0,178011.83643297115,13892.046850840878,5341.187243700864,20456.86272248236,0.0,382.1916858224546,382.1916858224546,303.0911941675628,79.10049165489181,Renova 
130.11460522130042,888.6404006746322,0.0,174201.03942427106,13970.570835597144,9949.109092179378,9661.060648127273,0.0,325.4409040428831,325.4409040428831,258.0858660623785,67.35503798050462,Renova 
161.48852327590677,936.4391560667996,0.0,150515.69223350871,17191.347264923017,7042.174147855774,27663.85555020087,0.0,405.23939767919103,405.23939767919103,321.36882491836167,83.87057276082936,Renova 
130.7442934962181,805.4592890470599,0.0,129835.79532355473,11226.041866928164,5528.898490418373,24174.698318635255,0.0,394.7508597167045,394.7508597167045,313.0510524129738,81.69980730373072,Renova 
140.19412919591161,723.2037422160982,0.0,163788.88244200856,15716.132606681223,5607.837194073591,15282.157052029117,0.0,329.25461377811115,329.25461377811115,261.1102694723357,68.14434430577546,Renova 
190.15732784888527,830.2343894362332,0.0,181630.63672108544,14611.715324336568,7501.821369129726,28927.048490953235,0.0,338.4624512617697,338.4624512617697,268.41240230815924,70.05004895361043,Renova 
142.69946018158996,894.926180069935,0.0,167487.53398766584,19189.508016247248,7927.125139143221,12078.32785279201,0.0,317.312645026477,317.312645026477,274.66789964240616,42.64474538407086,Renova 
134.18843392755917,940.8372894069541,0.0,172807.70513152124,17238.65265300316,7202.826472418448,20683.115432685292,0.0,388.4880829349863,388.4880829349863,336.27782393277755,52.21025900220877,Renova 
100.72620844963835,817.5475248005579,0.0,122203.8186379216,10314.52617116028,3735.4644233225963,16681.891373877912,0.0,352.47323359939696,352.47323359939696,305.1031349375797,47.37009866181728,Renova 
149.8733932522257,804.9895139789869,0.0,200043.9306854151,13631.794094635057,5065.457351284957,27374.635462613172,0.0,355.13291979116997,355.13291979116997,307.40537669016175,47.72754310100822,Renova 
181.70499941903856,938.4836395925419,0.0,148344.62682716906,18485.062397783724,6504.256204618893,28738.40532218817,0.0,341.5946332943802,341.5946332943802,295.6865474058131,45.908085888567086,Renova 
128.1595371758806,897.7296014009876,0.0,155377.9287938344,17484.994164535787,8184.577773436754,15737.072004616371,0.0,373.24893241030867,373.24893241030867,323.08671562822695,50.162216782081714,Renova 
140.29371655947995,750.2379279497694,0.0,146477.21344249247,15248.502198094693,7965.37112963517,26103.601390524098,0.0,406.10850320145215,406.10850320145215,351.53017489094003,54.57832831051212,Renova 
140.69967146743465,869.8881552475814,0.0,96586.53066872744,10923.328785304835,3940.1178974368845,20941.928745777914,0.0,293.99139645544994,293.99139645544994,254.48087444047013,39.51052201497981,Renova 
178.61306236240836,779.6529313752817,0.0,145724.70399514184,12889.781931732168,8526.511142687736,26379.591736611903,0.0,309.1411099591078,309.1411099591078,267.59456547502276,41.54654448408502,Renova 
126.49874288711109,847.3366662470189,0.0,150773.5535036323,16730.889520232082,6898.432050997561,22263.4515593051,0.0,419.11920764689046,419.11920764689046,362.7923257031097,56.326881943780734,Renova 
164.78749403984557,875.5737399344753,0.0,169322.55741191516,17656.91339505651,6914.371742005091,33913.46547468589,0.0,410.01322552372335,410.01322552372335,354.910128056234,55.10309746748936,Renova 
126.33709970652784,959.9786725847891,0.0,192651.68425935216,14975.324553682034,6002.628719820547,15372.905392407984,0.0,332.4017060324107,332.4017060324107,287.729089478475,44.67261655393571,Renova 
169.67596333671617,951.243613693181,0.0,174500.6578050389,18197.51570291872,4943.39170482403,19173.03150773438,0.0,288.09956591131964,288.09956591131964,249.38086740964343,38.718698501676215,Renova 
167.65886181687065,802.1413495151429,0.0,179516.8495450313,14758.681989976722,5725.137834318858,22822.297782935813,0.0,298.4023301842275,298.4023301842275,258.2990075080763,40.10332267615121,Renova 
138.1973634349839,825.2224313015813,0.0,188449.95620116667,15599.38527339873,5388.789461426971,13602.820046472765,0.0,289.1630300882541,289.1630300882541,250.30140895250935,38.86162113574477,Renova 
174.36525432817803,741.2217370545069,0.0,148727.30338038658,15497.256476320026,6731.634409125119,24150.72205604332,0.0,307.2887388719702,307.2887388719702,265.9911409540115,41.29759791795874,Renova 
214.7395967787469,916.152646433026,0.0,201337.37556525937,21087.458138298844,8298.528831488657,37876.81710849315,0.0,361.8614406086425,361.8614406086425,313.229628290602,48.63181231804049,Renova 
163.40151409288288,860.4200187814312,0.0,167023.71087623332,18722.7481084772,7790.484562711421,26937.799566166967,0.0,377.9022632846621,377.9022632846621,327.1146692494675,50.787594035194616,Renova 
108.82169747924391,807.6916326803321,0.0,182733.0643258787,14165.26147516919,5875.526073664641,14302.279412238806,0.0,364.5885734229962,364.5885734229962,315.59025228055333,48.998321142442876,Renova 
135.80852508877217,948.3947485889435,0.0,184109.02979754558,15555.573804662534,6988.415972927667,21060.637040236914,0.0,370.92406791438583,370.92406791438583,321.0742977241278,49.84977019025803,Renova 
80.1198430885497,865.9863749034829,0.0,111296.85773854688,10273.31016182025,3154.0192158329537,10510.168507379909,0.0,345.1581524055825,345.1581524055825,298.77115284133816,46.38699956424432,Renova 
146.52030333785459,883.675489851768,0.0,135799.8796190569,11354.774852102591,5024.076313836587,23560.429948180452,0.0,314.9067045747779,314.9067045747779,272.5853018610358,42.32140271374209,Renova 
100.7375009314768,881.2084158810623,0.0,164774.03852584018,15299.510112461096,4726.297434628337,14612.276767501959,0.0,397.2301140315146,397.2301140315146,343.84498319203635,53.38513083947822,Renova 
122.82332464233689,922.750680478946,0.0,138130.77124146995,11178.074908746172,5346.011716888813,13383.78456081771,0.0,281.30932282859095,281.30932282859095,243.50318861295116,37.80613421563979,Renova 
127.22812707881114,938.0848336727081,0.0,178045.18456039592,13894.649339292522,5341.187243700864,22854.74207823433,0.0,382.1916858224546,382.1916858224546,330.8276214359016,51.36406438655297,Renova 
123.50265619189656,923.5224499094896,0.0,174213.67808355708,13971.584430495348,9949.109092179378,10870.47079809096,0.0,325.4409040428831,325.4409040428831,281.70377377720285,43.737130265680264,Renova 
157.08540369143867,955.1972025741364,0.0,150545.0588265655,17194.701408877943,7042.174147855774,30865.207989151782,0.0,405.23939767919103,405.23939767919103,350.77787146998065,54.461526209210376,Renova 
130.01823100405952,845.0203552053893,0.0,129852.63191090975,11227.497615199067,5528.898490418373,27670.69358756192,0.0,394.7508597167045,394.7508597167045,341.69892445154267,53.05193526516183,Renova 
137.47076342441318,767.8309524953233,0.0,163823.8188000349,15719.484875939981,5607.837194073591,17852.525416028828,0.0,329.25461377811115,329.25461377811115,285.0049458522504,44.24966792586076,Renova 
